"ext_gene" "cellType" "target_id" "ens_gene" "transcript_type"
"259" "Meig1" "Activated Ciliated Cells" "ENSMUST00000144584" "ENSMUSG00000026650" "protein_coding"
"260" "Mlf1" "Activated Ciliated Cells" "ENSMUST00000126628" "ENSMUSG00000048416" "nonsense_mediated_decay"
"261" "Mrps17" "Activated Ciliated Cells" "ENSMUST00000121813" "ENSMUSG00000034211" "protein_coding"
"262" "Mt1" "Activated Ciliated Cells" "ENSMUST00000034215" "ENSMUSG00000031765" "protein_coding"
"263" "Mycbp" "Activated Ciliated Cells" "ENSMUST00000137685" "ENSMUSG00000028647" "processed_transcript"
"264" "Nudt4" "Activated Ciliated Cells" "ENSMUST00000020217" "ENSMUSG00000020029" "protein_coding"
"265" "Odf3b" "Activated Ciliated Cells" "ENSMUST00000227854" "ENSMUSG00000047394" "retained_intron"
"266" "Osbpl6" "Activated Ciliated Cells" "ENSMUST00000133275" "ENSMUSG00000042359" "processed_transcript"
"267" "Pcp4l1" "Activated Ciliated Cells" "ENSMUST00000111332" "ENSMUSG00000038370" "protein_coding"
"268" "Pebp1" "Activated Ciliated Cells" "ENSMUST00000142428" "ENSMUSG00000032959" "nonsense_mediated_decay"
"269" "Pifo" "Activated Ciliated Cells" "ENSMUST00000010280" "ENSMUSG00000010136" "protein_coding"
"270" "Plcb3" "Activated Ciliated Cells" "ENSMUST00000235352" "ENSMUSG00000024960" "protein_coding"
"271" "Pltp" "Activated Ciliated Cells" "ENSMUST00000109316" "ENSMUSG00000017754" "protein_coding"
"272" "Ppia" "Activated Ciliated Cells" "ENSMUST00000090749" "ENSMUSG00000071866" "nonsense_mediated_decay"
"273" "Ppil6" "Activated Ciliated Cells" "ENSMUST00000214145" "ENSMUSG00000078451" "protein_coding"
"274" "Ppp1r36" "Activated Ciliated Cells" "ENSMUST00000219251" "ENSMUSG00000052221" "retained_intron"
"275" "Prdx5" "Activated Ciliated Cells" "ENSMUST00000149261" "ENSMUSG00000024953" "protein_coding"
"276" "Ptges3" "Activated Ciliated Cells" "ENSMUST00000052798" "ENSMUSG00000071072" "protein_coding"
"277" "Rfk" "Activated Ciliated Cells" "ENSMUST00000146171" "ENSMUSG00000024712" "processed_transcript"
"278" "Riiad1" "Activated Ciliated Cells" "ENSMUST00000183915" "ENSMUSG00000028139" "processed_transcript"
"279" "Rsph1" "Activated Ciliated Cells" "ENSMUST00000235144" "ENSMUSG00000024033" "protein_coding"
"280" "Rsph9" "Activated Ciliated Cells" "ENSMUST00000152354" "ENSMUSG00000023966" "retained_intron"
"281" "S100a1" "Activated Ciliated Cells" "ENSMUST00000107340" "ENSMUSG00000044080" "protein_coding"
"282" "S100a11" "Activated Ciliated Cells" "ENSMUST00000029515" "ENSMUSG00000027907" "protein_coding"
"283" "Slc25a5" "Activated Ciliated Cells" "ENSMUST00000016463" "ENSMUSG00000016319" "protein_coding"
"284" "Smim5" "Activated Ciliated Cells" "ENSMUST00000131566" "ENSMUSG00000048442" "protein_coding"
"285" "Spag6" "Activated Ciliated Cells" "ENSMUST00000173763" "ENSMUSG00000037708" "protein_coding"
"286" "Spef2" "Activated Ciliated Cells" "ENSMUST00000159093" "ENSMUSG00000072663" "protein_coding"
"287" "Srsf10" "Activated Ciliated Cells" "ENSMUST00000129198" "ENSMUSG00000028676" "processed_transcript"
"288" "Stk33" "Activated Ciliated Cells" "ENSMUST00000106745" "ENSMUSG00000031027" "protein_coding"
"289" "Tcea3" "Activated Ciliated Cells" "ENSMUST00000136812" "ENSMUSG00000001604" "processed_transcript"
"290" "Tekt1" "Activated Ciliated Cells" "ENSMUST00000108502" "ENSMUSG00000020799" "protein_coding"
"291" "Tm4sf1" "Activated Ciliated Cells" "ENSMUST00000196506" "ENSMUSG00000027800" "protein_coding"
"292" "Tmem107" "Activated Ciliated Cells" "ENSMUST00000146646" "ENSMUSG00000020895" "processed_transcript"
"293" "Tomm7" "Activated Ciliated Cells" "ENSMUST00000030851" "ENSMUSG00000028998" "protein_coding"
"294" "Tppp3" "Activated Ciliated Cells" "ENSMUST00000176419" "ENSMUSG00000014846" "protein_coding"
"295" "Trp53bp2" "Activated Ciliated Cells" "ENSMUST00000191804" "ENSMUSG00000026510" "retained_intron"
"296" "Tuba1a" "Activated Ciliated Cells" "ENSMUST00000097014" "ENSMUSG00000072235" "protein_coding"
"297" "Tubb4b" "Activated Ciliated Cells" "ENSMUST00000145607" "ENSMUSG00000036752" "processed_transcript"
"298" "Txnip" "Activated Ciliated Cells" "ENSMUST00000049093" "ENSMUSG00000038393" "protein_coding"
"299" "Vpreb3" "Activated Ciliated Cells" "ENSMUST00000000926" "ENSMUSG00000000903" "protein_coding"
"300" "Wdr66" "Activated Ciliated Cells" "ENSMUST00000197763" "ENSMUSG00000029442" "retained_intron"
"301" "Bpifb1" "Other Activated Club cells" "ENSMUST00000028987" "ENSMUSG00000027485" "protein_coding"
"302" "C1qb" "Other Activated Club cells" "ENSMUST00000046384" "ENSMUSG00000036905" "protein_coding"
"303" "Ccl17" "Other Activated Club cells" "ENSMUST00000034232" "ENSMUSG00000031780" "protein_coding"
"304" "Ccl6" "Other Activated Club cells" "ENSMUST00000019071" "ENSMUSG00000018927" "protein_coding"
"305" "Cd52" "Other Activated Club cells" "ENSMUST00000000696" "ENSMUSG00000000682" "protein_coding"
"306" "Cd74" "Other Activated Club cells" "ENSMUST00000167610" "ENSMUSG00000024610" "protein_coding"
"307" "Crip1" "Other Activated Club cells" "ENSMUST00000198597" "ENSMUSG00000006360" "processed_transcript"
"308" "Cst3" "Other Activated Club cells" "ENSMUST00000028938" "ENSMUSG00000027447" "protein_coding"
"309" "Ctss" "Other Activated Club cells" "ENSMUST00000116304" "ENSMUSG00000038642" "protein_coding"
"310" "Fau" "Other Activated Club cells" "ENSMUST00000236217" "ENSMUSG00000038274" "protein_coding"
"311" "H2-Aa" "Other Activated Club cells" "ENSMUST00000040655" "ENSMUSG00000036594" "protein_coding"
"312" "H2-Ab1" "Other Activated Club cells" "ENSMUST00000235980" "ENSMUSG00000073421" "retained_intron"
"313" "H2-Eb1" "Other Activated Club cells" "ENSMUST00000074557" "ENSMUSG00000060586" "protein_coding"
"314" "Psap" "Other Activated Club cells" "ENSMUST00000105465" "ENSMUSG00000004207" "protein_coding"
"315" "Reg3g" "Other Activated Club cells" "ENSMUST00000176650" "ENSMUSG00000030017" "retained_intron"
"316" "S100a4" "Other Activated Club cells" "ENSMUST00000001046" "ENSMUSG00000001020" "protein_coding"
"317" "Scgb3a1" "Other Activated Club cells" "ENSMUST00000043873" "ENSMUSG00000064057" "protein_coding"
"318" "Spp1" "Other Activated Club cells" "ENSMUST00000112746" "ENSMUSG00000029304" "protein_coding"
"319" "Tff2" "Other Activated Club cells" "ENSMUST00000024826" "ENSMUSG00000024028" "protein_coding"
"320" "Tmsb4x" "Other Activated Club cells" "ENSMUST00000112172" "ENSMUSG00000049775" "protein_coding"
"321" "Vim" "Other Activated Club cells" "ENSMUST00000028062" "ENSMUSG00000026728" "protein_coding"
"322" "Actb" "Mki67+ Proliferation" "ENSMUST00000106216" "ENSMUSG00000029580" "protein_coding"
"323" "Anln" "Mki67+ Proliferation" "ENSMUST00000215486" "ENSMUSG00000036777" "retained_intron"
"324" "Anp32b" "Mki67+ Proliferation" "ENSMUST00000102926" "ENSMUSG00000028333" "protein_coding"
"325" "Arl6ip1" "Mki67+ Proliferation" "ENSMUST00000204005" "ENSMUSG00000030654" "nonsense_mediated_decay"
"326" "Birc5" "Mki67+ Proliferation" "ENSMUST00000093906" "ENSMUSG00000017716" "protein_coding"
"327" "Cenpe" "Mki67+ Proliferation" "ENSMUST00000062893" "ENSMUSG00000045328" "protein_coding"
"328" "Cenpf" "Mki67+ Proliferation" "ENSMUST00000165663" "ENSMUSG00000026605" "nonsense_mediated_decay"
"329" "Dek" "Mki67+ Proliferation" "ENSMUST00000129352" "ENSMUSG00000021377" "protein_coding"
"330" "Hmgb1" "Mki67+ Proliferation" "ENSMUST00000138553" "ENSMUSG00000066551" "protein_coding"
"331" "Hmgb2" "Mki67+ Proliferation" "ENSMUST00000210871" "ENSMUSG00000054717" "protein_coding"
"332" "Hmgn2" "Mki67+ Proliferation" "ENSMUST00000100472" "ENSMUSG00000003038" "protein_coding"
"333" "Hmmr" "Mki67+ Proliferation" "ENSMUST00000127705" "ENSMUSG00000020330" "processed_transcript"
"334" "Hnrnpa2b1" "Mki67+ Proliferation" "ENSMUST00000203954" "ENSMUSG00000004980" "nonsense_mediated_decay"
"335" "Hnrnpa3" "Mki67+ Proliferation" "ENSMUST00000111964" "ENSMUSG00000059005" "protein_coding"
"336" "Hnrnpab" "Mki67+ Proliferation" "ENSMUST00000109103" "ENSMUSG00000020358" "protein_coding"
"337" "Hsp90b1" "Mki67+ Proliferation" "ENSMUST00000134515" "ENSMUSG00000020048" "retained_intron"
"338" "Kif23" "Mki67+ Proliferation" "ENSMUST00000215404" "ENSMUSG00000032254" "retained_intron"
"339" "Lig1" "Mki67+ Proliferation" "ENSMUST00000165964" "ENSMUSG00000056394" "protein_coding"
"340" "Mki67" "Mki67+ Proliferation" "ENSMUST00000033310" "ENSMUSG00000031004" "protein_coding"
"341" "Ncl" "Mki67+ Proliferation" "ENSMUST00000185785" "ENSMUSG00000026234" "protein_coding"
"342" "Npm1" "Mki67+ Proliferation" "ENSMUST00000101375" "ENSMUSG00000057113" "protein_coding"
"343" "Pcna" "Mki67+ Proliferation" "ENSMUST00000028817" "ENSMUSG00000027342" "protein_coding"
"344" "Prc1" "Mki67+ Proliferation" "ENSMUST00000174254" "ENSMUSG00000038943" "retained_intron"
"345" "Ptma" "Mki67+ Proliferation" "ENSMUST00000188533" "ENSMUSG00000026238" "protein_coding"
"346" "Ranbp1" "Mki67+ Proliferation" "ENSMUST00000115645" "ENSMUSG00000005732" "protein_coding"
"347" "Rpl35" "Mki67+ Proliferation" "ENSMUST00000152441" "ENSMUSG00000062997" "processed_transcript"
"348" "Serbp1" "Mki67+ Proliferation" "ENSMUST00000205091" "ENSMUSG00000036371" "nonsense_mediated_decay"
"349" "Smc2" "Mki67+ Proliferation" "ENSMUST00000131163" "ENSMUSG00000028312" "processed_transcript"
"350" "Smc4" "Mki67+ Proliferation" "ENSMUST00000149174" "ENSMUSG00000034349" "nonsense_mediated_decay"
"351" "Spc24" "Mki67+ Proliferation" "ENSMUST00000213665" "ENSMUSG00000074476" "retained_intron"
"352" "Stmn1" "Mki67+ Proliferation" "ENSMUST00000105867" "ENSMUSG00000028832" "protein_coding"
"353" "Top2a" "Mki67+ Proliferation" "ENSMUST00000139730" "ENSMUSG00000020914" "processed_transcript"
"354" "Tpx2" "Mki67+ Proliferation" "ENSMUST00000028969" "ENSMUSG00000027469" "protein_coding"
"355" "Tuba1b" "Mki67+ Proliferation" "ENSMUST00000077577" "ENSMUSG00000023004" "protein_coding"
"356" "Tubb5" "Mki67+ Proliferation" "ENSMUST00000156050" "ENSMUSG00000001525" "retained_intron"
"357" "Ube2c" "Mki67+ Proliferation" "ENSMUST00000088248" "ENSMUSG00000001403" "protein_coding"
"358" "Ybx1" "Mki67+ Proliferation" "ENSMUST00000152733" "ENSMUSG00000028639" "processed_transcript"
"359" "Anp32a" "Neuroendocrine Cells" "ENSMUST00000145679" "ENSMUSG00000032249" "retained_intron"
"360" "Arl4a" "Neuroendocrine Cells" "ENSMUST00000101472" "ENSMUSG00000047446" "protein_coding"
"361" "Ascl1" "Neuroendocrine Cells" "ENSMUST00000020243" "ENSMUSG00000020052" "protein_coding"
"362" "Calca" "Neuroendocrine Cells" "ENSMUST00000206853" "ENSMUSG00000030669" "protein_coding"
"363" "Car8" "Neuroendocrine Cells" "ENSMUST00000066674" "ENSMUSG00000041261" "protein_coding"
"364" "Cbx5" "Neuroendocrine Cells" "ENSMUST00000108813" "ENSMUSG00000009575" "protein_coding"
"365" "Ccnd2" "Neuroendocrine Cells" "ENSMUST00000201902" "ENSMUSG00000000184" "protein_coding"
"366" "Cd9" "Neuroendocrine Cells" "ENSMUST00000130132" "ENSMUSG00000030342" "processed_transcript"
"367" "Celf4" "Neuroendocrine Cells" "ENSMUST00000025117" "ENSMUSG00000024268" "protein_coding"
"368" "Chga" "Neuroendocrine Cells" "ENSMUST00000220839" "ENSMUSG00000021194" "retained_intron"
"369" "Chgb" "Neuroendocrine Cells" "ENSMUST00000028826" "ENSMUSG00000027350" "protein_coding"
"370" "Col8a1" "Neuroendocrine Cells" "ENSMUST00000089332" "ENSMUSG00000068196" "protein_coding"
"371" "Cplx2" "Neuroendocrine Cells" "ENSMUST00000026985" "ENSMUSG00000025867" "protein_coding"
"372" "Ddc" "Neuroendocrine Cells" "ENSMUST00000155690" "ENSMUSG00000020182" "protein_coding"
"373" "F5" "Neuroendocrine Cells" "ENSMUST00000086040" "ENSMUSG00000026579" "protein_coding"
"374" "Fos" "Neuroendocrine Cells" "ENSMUST00000134311" "ENSMUSG00000021250" "processed_transcript"
"375" "Gadd45b" "Neuroendocrine Cells" "ENSMUST00000219449" "ENSMUSG00000015312" "retained_intron"
"376" "Gnas" "Neuroendocrine Cells" "ENSMUST00000109085" "ENSMUSG00000027523" "protein_coding"
"377" "Hsp90ab1" "Neuroendocrine Cells" "ENSMUST00000130406" "ENSMUSG00000023944" "protein_coding"
"378" "Hspa5" "Neuroendocrine Cells" "ENSMUST00000100171" "ENSMUSG00000026864" "protein_coding"
"379" "Id4" "Neuroendocrine Cells" "ENSMUST00000021810" "ENSMUSG00000021379" "protein_coding"
"380" "Igf2" "Neuroendocrine Cells" "ENSMUST00000105936" "ENSMUSG00000048583" "protein_coding"
"381" "Itm2c" "Neuroendocrine Cells" "ENSMUST00000027425" "ENSMUSG00000026223" "protein_coding"
"382" "Meg3" "Neuroendocrine Cells" "ENSMUST00000143272" "ENSMUSG00000021268" "lncRNA"
"383" "Meis2" "Neuroendocrine Cells" "ENSMUST00000120995" "ENSMUSG00000027210" "processed_transcript"
"384" "Nktr" "Neuroendocrine Cells" "ENSMUST00000182311" "ENSMUSG00000032525" "protein_coding"
"385" "Nnat" "Neuroendocrine Cells" "ENSMUST00000088484" "ENSMUSG00000067786" "protein_coding"
"386" "Ntn4" "Neuroendocrine Cells" "ENSMUST00000147080" "ENSMUSG00000020019" "protein_coding"
"387" "Pam" "Neuroendocrine Cells" "ENSMUST00000097625" "ENSMUSG00000026335" "protein_coding"
"388" "Pcsk1" "Neuroendocrine Cells" "ENSMUST00000222727" "ENSMUSG00000021587" "protein_coding"
"389" "Peg3" "Neuroendocrine Cells" "ENSMUST00000051209" "ENSMUSG00000002265" "protein_coding"
"390" "Piezo2" "Neuroendocrine Cells" "ENSMUST00000183217" "ENSMUSG00000041482" "protein_coding"
"391" "Pnmal2" "Neuroendocrine Cells" "ENSMUST00000094807" "ENSMUSG00000070802" "protein_coding"
"392" "Ptn" "Neuroendocrine Cells" "ENSMUST00000201321" "ENSMUSG00000029838" "protein_coding"
"393" "Ptprn" "Neuroendocrine Cells" "ENSMUST00000185849" "ENSMUSG00000026204" "protein_coding"
"394" "Resp18" "Neuroendocrine Cells" "ENSMUST00000186229" "ENSMUSG00000033061" "nonsense_mediated_decay"
"395" "Rgs2" "Neuroendocrine Cells" "ENSMUST00000027606" "ENSMUSG00000026360" "nonsense_mediated_decay"
"396" "Scg2" "Neuroendocrine Cells" "ENSMUST00000185234" "ENSMUSG00000050711" "protein_coding"
"397" "Scg5" "Neuroendocrine Cells" "ENSMUST00000139975" "ENSMUSG00000023236" "processed_transcript"
"398" "Spock3" "Neuroendocrine Cells" "ENSMUST00000119068" "ENSMUSG00000054162" "protein_coding"
"399" "Syt7" "Neuroendocrine Cells" "ENSMUST00000237745" "ENSMUSG00000024743" "nonsense_mediated_decay"
"400" "Tspan13" "Neuroendocrine Cells" "ENSMUST00000220641" "ENSMUSG00000020577" "nonsense_mediated_decay"
"401" "Ttc3" "Neuroendocrine Cells" "ENSMUST00000147352" "ENSMUSG00000040785" "protein_coding"
"402" "Adh7" "Goblet cells" "ENSMUST00000196133" "ENSMUSG00000055301" "processed_transcript"
"403" "Agr2" "Goblet cells" "ENSMUST00000020898" "ENSMUSG00000020581" "protein_coding"
"404" "Chad" "Goblet cells" "ENSMUST00000040418" "ENSMUSG00000039084" "protein_coding"
"405" "Gp2" "Goblet cells" "ENSMUST00000033255" "ENSMUSG00000030954" "protein_coding"
"406" "Hp" "Goblet cells" "ENSMUST00000074898" "ENSMUSG00000031722" "protein_coding"
"407" "Lypd2" "Goblet cells" "ENSMUST00000188716" "ENSMUSG00000022595" "retained_intron"
"408" "Muc5b" "Goblet cells" "ENSMUST00000165147" "ENSMUSG00000066108" "protein_coding"
"409" "Qsox1" "Goblet cells" "ENSMUST00000111764" "ENSMUSG00000033684" "protein_coding"
"410" "Retnla" "Goblet cells" "ENSMUST00000023329" "ENSMUSG00000061100" "protein_coding"
"411" "Scgb3a2" "Goblet cells" "ENSMUST00000189750" "ENSMUSG00000038791" "protein_coding"
"412" "Sult1d1" "Goblet cells" "ENSMUST00000113314" "ENSMUSG00000029273" "protein_coding"
"413" "AW112010" "Activated Club cells" "ENSMUST00000238097" "ENSMUSG00000075010" "lncRNA"
"414" "Bst2" "Activated Club cells" "ENSMUST00000212386" "ENSMUSG00000046718" "processed_transcript"
"415" "Cbr2" "Activated Club cells" "ENSMUST00000154479" "ENSMUSG00000025150" "retained_intron"
"416" "Cp" "Activated Club cells" "ENSMUST00000173848" "ENSMUSG00000003617" "protein_coding"
"417" "Cyp2f2" "Activated Club cells" "ENSMUST00000003100" "ENSMUSG00000052974" "protein_coding"
"418" "Fmo2" "Activated Club cells" "ENSMUST00000194061" "ENSMUSG00000040170" "retained_intron"
"419" "Ifit1" "Activated Club cells" "ENSMUST00000102824" "ENSMUSG00000034459" "protein_coding"
"420" "Ifit2" "Activated Club cells" "ENSMUST00000102826" "ENSMUSG00000045932" "protein_coding"
"421" "Ifit3" "Activated Club cells" "ENSMUST00000102825" "ENSMUSG00000074896" "protein_coding"
"422" "Ifitm3" "Activated Club cells" "ENSMUST00000026565" "ENSMUSG00000025492" "protein_coding"
"423" "Iigp1" "Activated Club cells" "ENSMUST00000066912" "ENSMUSG00000054072" "protein_coding"
"424" "Isg15" "Activated Club cells" "ENSMUST00000085425" "ENSMUSG00000035692" "protein_coding"
"425" "Mgst1" "Activated Club cells" "ENSMUST00000120230" "ENSMUSG00000008540" "protein_coding"
"426" "Phf11d" "Activated Club cells" "ENSMUST00000161754" "ENSMUSG00000068245" "retained_intron"
"427" "Pigr" "Activated Club cells" "ENSMUST00000133792" "ENSMUSG00000026417" "protein_coding"
"428" "Prdx6" "Activated Club cells" "ENSMUST00000156678" "ENSMUSG00000026701" "processed_transcript"
"429" "Rsad2" "Activated Club cells" "ENSMUST00000020970" "ENSMUSG00000020641" "protein_coding"
"430" "Selenbp1" "Activated Club cells" "ENSMUST00000134202" "ENSMUSG00000068874" "nonsense_mediated_decay"
"431" "Stat1" "Activated Club cells" "ENSMUST00000186574" "ENSMUSG00000026104" "protein_coding"
"432" "Trf" "Activated Club cells" "ENSMUST00000168142" "ENSMUSG00000032554" "protein_coding"
"433" "Wfdc2" "Activated Club cells" "ENSMUST00000109345" "ENSMUSG00000017723" "protein_coding"
"434" "Alas1" "Club cells" "ENSMUST00000134053" "ENSMUSG00000032786" "processed_transcript"
"435" "B430010I23Rik" "Club cells" "ENSMUST00000152188" "ENSMUSG00000084960" "lncRNA"
"436" "Cldn10" "Club cells" "ENSMUST00000047761" "ENSMUSG00000022132" "protein_coding"
"437" "Fmo3" "Club cells" "ENSMUST00000142759" "ENSMUSG00000026691" "retained_intron"
"438" "Gsta3" "Club cells" "ENSMUST00000190711" "ENSMUSG00000025934" "retained_intron"
"439" "mt-Cytb" "Club cells" "ENSMUST00000082421" "ENSMUSG00000064370" "protein_coding"
"440" "mt-Nd2" "Club cells" "ENSMUST00000082396" "ENSMUSG00000064345" "protein_coding"
"441" "Scgb1a1" "Club cells" "ENSMUST00000025554" "ENSMUSG00000024653" "protein_coding"
"442" "Ager" "ATI cells" "ENSMUST00000173551" "ENSMUSG00000015452" "retained_intron"
"443" "Akap5" "ATI cells" "ENSMUST00000154078" "ENSMUSG00000021057" "protein_coding"
"444" "Anxa1" "ATI cells" "ENSMUST00000025561" "ENSMUSG00000024659" "protein_coding"
"445" "Anxa3" "ATI cells" "ENSMUST00000200379" "ENSMUSG00000029484" "protein_coding"
"446" "App" "ATI cells" "ENSMUST00000227990" "ENSMUSG00000022892" "processed_transcript"
"447" "Aqp5" "ATI cells" "ENSMUST00000088200" "ENSMUSG00000044217" "protein_coding"
"448" "Cldn18" "ATI cells" "ENSMUST00000136429" "ENSMUSG00000032473" "protein_coding"
"449" "Clic3" "ATI cells" "ENSMUST00000132311" "ENSMUSG00000015093" "processed_transcript"
"450" "Clic5" "ATI cells" "ENSMUST00000239215" "ENSMUSG00000023959" "protein_coding"
"451" "Clu" "ATI cells" "ENSMUST00000153460" "ENSMUSG00000022037" "protein_coding"
"452" "Cryab" "ATI cells" "ENSMUST00000217475" "ENSMUSG00000032060" "protein_coding"
"453" "Ctnna1" "ATI cells" "ENSMUST00000237154" "ENSMUSG00000037815" "protein_coding"
"454" "Ctsh" "ATI cells" "ENSMUST00000142750" "ENSMUSG00000032359" "retained_intron"
"455" "Emp2" "ATI cells" "ENSMUST00000230141" "ENSMUSG00000022505" "retained_intron"
"456" "Icam1" "ATI cells" "ENSMUST00000086399" "ENSMUSG00000037405" "protein_coding"
"457" "Igfbp7" "ATI cells" "ENSMUST00000163898" "ENSMUSG00000036256" "protein_coding"
"458" "Itgb6" "ATI cells" "ENSMUST00000151035" "ENSMUSG00000026971" "processed_transcript"
"459" "Krt8" "ATI cells" "ENSMUST00000023952" "ENSMUSG00000049382" "protein_coding"
"460" "Lgals3" "ATI cells" "ENSMUST00000151405" "ENSMUSG00000050335" "protein_coding"
"461" "Msn" "ATI cells" "ENSMUST00000135027" "ENSMUSG00000031207" "processed_transcript"
"462" "Myl12a" "ATI cells" "ENSMUST00000123686" "ENSMUSG00000024048" "protein_coding"
"463" "Myl6" "ATI cells" "ENSMUST00000218127" "ENSMUSG00000090841" "protein_coding"
"464" "Ndnf" "ATI cells" "ENSMUST00000169795" "ENSMUSG00000049001" "retained_intron"
"465" "Phldb2" "ATI cells" "ENSMUST00000128365" "ENSMUSG00000033149" "processed_transcript"
"466" "Serpinb6b" "ATI cells" "ENSMUST00000164541" "ENSMUSG00000042842" "protein_coding"
"467" "Serpinb9" "ATI cells" "ENSMUST00000006391" "ENSMUSG00000045827" "protein_coding"
"468" "Sparc" "ATI cells" "ENSMUST00000125787" "ENSMUSG00000018593" "retained_intron"
"469" "Timp3" "ATI cells" "ENSMUST00000136045" "ENSMUSG00000020044" "processed_transcript"
"470" "Tpm1" "ATI cells" "ENSMUST00000113695" "ENSMUSG00000032366" "protein_coding"
"471" "Tpm3" "ATI cells" "ENSMUST00000133281" "ENSMUSG00000027940" "retained_intron"
"472" "Vamp8" "ATI cells" "ENSMUST00000059983" "ENSMUSG00000050732" "protein_coding"
"473" "Vegfa" "ATI cells" "ENSMUST00000113520" "ENSMUSG00000023951" "protein_coding"
"474" "Abca3" "ATII cells" "ENSMUST00000133816" "ENSMUSG00000024130" "retained_intron"
"475" "Atrx" "ATII cells" "ENSMUST00000126345" "ENSMUSG00000031229" "processed_transcript"
"476" "Ctsc" "ATII cells" "ENSMUST00000131108" "ENSMUSG00000030560" "protein_coding"
"477" "Cxcl15" "ATII cells" "ENSMUST00000031322" "ENSMUSG00000029375" "protein_coding"
"478" "Fasn" "ATII cells" "ENSMUST00000146541" "ENSMUSG00000025153" "retained_intron"
"479" "Lamp3" "ATII cells" "ENSMUST00000081880" "ENSMUSG00000041247" "protein_coding"
"480" "Lpcat1" "ATII cells" "ENSMUST00000124627" "ENSMUSG00000021608" "retained_intron"
"481" "Lyz1" "ATII cells" "ENSMUST00000092162" "ENSMUSG00000069515" "protein_coding"
"482" "Lyz2" "ATII cells" "ENSMUST00000092163" "ENSMUSG00000069516" "protein_coding"
"483" "Malat1" "ATII cells" "ENSMUST00000173499" "ENSMUSG00000092341" "lncRNA"
"484" "Napsa" "ATII cells" "ENSMUST00000207543" "ENSMUSG00000002204" "retained_intron"
"485" "Sftpb" "ATII cells" "ENSMUST00000182765" "ENSMUSG00000056370" "retained_intron"
"486" "Sftpc" "ATII cells" "ENSMUST00000227152" "ENSMUSG00000022097" "retained_intron"
"487" "Acot7" "Activated ATII" "ENSMUST00000030779" "ENSMUSG00000028937" "protein_coding"
"488" "Acsl4" "Activated ATII" "ENSMUST00000112903" "ENSMUSG00000031278" "protein_coding"
"489" "Atp5e" "Activated ATII" "ENSMUST00000153132" "ENSMUSG00000016252" "retained_intron"
"490" "Cd36" "Activated ATII" "ENSMUST00000197890" "ENSMUSG00000002944" "protein_coding"
"491" "Dbi" "Activated ATII" "ENSMUST00000149628" "ENSMUSG00000026385" "retained_intron"
"492" "Dram1" "Activated ATII" "ENSMUST00000156097" "ENSMUSG00000020057" "nonsense_mediated_decay"
"493" "Egfl6" "Activated ATII" "ENSMUST00000000412" "ENSMUSG00000000402" "protein_coding"
"494" "Elovl1" "Activated ATII" "ENSMUST00000167636" "ENSMUSG00000006390" "protein_coding"
"495" "Fabp5" "Activated ATII" "ENSMUST00000123744" "ENSMUSG00000027533" "retained_intron"
"496" "H2-K1" "Activated ATII" "ENSMUST00000236757" "ENSMUSG00000061232" "retained_intron"
"497" "Hc" "Activated ATII" "ENSMUST00000156412" "ENSMUSG00000026874" "protein_coding"
"498" "Ifi27l2a" "Activated ATII" "ENSMUST00000055071" "ENSMUSG00000079017" "protein_coding"
"499" "Il33" "Activated ATII" "ENSMUST00000177518" "ENSMUSG00000024810" "protein_coding"
"500" "Lcn2" "Activated ATII" "ENSMUST00000144569" "ENSMUSG00000026822" "retained_intron"
"501" "Lrg1" "Activated ATII" "ENSMUST00000041357" "ENSMUSG00000037095" "protein_coding"
"502" "Lrp2" "Activated ATII" "ENSMUST00000080953" "ENSMUSG00000027070" "protein_coding"
"503" "Ly6e" "Activated ATII" "ENSMUST00000187606" "ENSMUSG00000022587" "protein_coding"
"504" "Npc2" "Activated ATII" "ENSMUST00000021668" "ENSMUSG00000021242" "protein_coding"
"505" "Ptgs1" "Activated ATII" "ENSMUST00000151351" "ENSMUSG00000047250" "retained_intron"
"506" "Rgcc" "Activated ATII" "ENSMUST00000022595" "ENSMUSG00000022018" "protein_coding"
"507" "Rnase4" "Activated ATII" "ENSMUST00000169895" "ENSMUSG00000021876" "protein_coding"
"508" "S100g" "Activated ATII" "ENSMUST00000038769" "ENSMUSG00000040808" "protein_coding"
"509" "Scd1" "Activated ATII" "ENSMUST00000041331" "ENSMUSG00000037071" "protein_coding"
"510" "Sfta2" "Activated ATII" "ENSMUST00000174521" "ENSMUSG00000090509" "protein_coding"
"511" "Sftpa1" "Activated ATII" "ENSMUST00000022314" "ENSMUSG00000021789" "protein_coding"
"512" "Sftpd" "Activated ATII" "ENSMUST00000225892" "ENSMUSG00000021795" "retained_intron"
"513" "Slc34a2" "Activated ATII" "ENSMUST00000094787" "ENSMUSG00000029188" "protein_coding"
"514" "Slpi" "Activated ATII" "ENSMUST00000167427" "ENSMUSG00000017002" "protein_coding"
"515" "Tgoln1" "Activated ATII" "ENSMUST00000070524" "ENSMUSG00000056429" "protein_coding"
